index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
418,CAU-DA-rh,CAU-DA,"Caudate, dorso-anterior part",subcortex,Caudate,R,96.0,81.84867346938776,189450.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
419,CAU-body-rh,CAU-body,Caudate body,subcortex,Caudate body,R,33.0,54.928877551020406,190153.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
420,CAU-tail-rh,CAU-tail,Caudate tail,subcortex,Caudate tail,R,25.0,40.71418367346941,192995.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
421,lAMY-rh,lAMY,"Amygdala, lateral nucleus",subcortex,Amygdala,R,68.0,67.48989795918361,179868.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
422,mAMY-rh,mAMY,"Amygdala, medial nucleus",subcortex,Amygdala,R,157.0,106.88826530612238,141480.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
423,THA-DP-rh,THA-DP,"Thalamus, dorso-posterior part",subcortex,Thalamus,R,241.0,139.86397959183677,1212.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
424,NAc-shell-rh,NAc-shell,"Nucleus Accumbens, shell",subcortex,Nucleus Accumbens,R,24.0,37.10244897959182,190206.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
425,NAc-core-rh,NAc-core,"Nucleus Accumbens, core",subcortex,Nucleus Accumbens,R,81.0,83.75663265306127,192670.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
426,pGP-rh,pGP,"Pallidum, posterior part",subcortex,Pallidum,R,4.0,-23.93183673469388,159291.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
427,aGP-rh,aGP,"Pallidum, anterior part",subcortex,Pallidum,R,48.0,56.50459183673466,187816.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
428,HIP-head-m1-lh,HIP-head-m1,"Hippocampus head, medial division",subcortex,Hippocampus head,L,67.0,75.96795918367349,178943.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
429,HIP-head-m2-lh,HIP-head-m2,"Hippocampus head, medial division",subcortex,Hippocampus head,L,114.0,100.5037755102041,118953.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
430,THA-VAip-lh,THA-VAip,"Thalamus, inferior ventro-anterior part, posterior division",subcortex,Thalamus,L,253.0,141.59153061224475,94837.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
431,THA-VAia-lh,THA-VAia,"Thalamus, inferior ventro-anterior part, anterior division",subcortex,Thalamus,L,297.0,165.02693877551022,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
432,HIP-head-l-lh,HIP-head-l,"Hippocampus head, lateral division",subcortex,Hippocampus head,L,172.0,113.66785714285719,126981.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
433,HIP-body-lh,HIP-body,Hippocampus body,subcortex,Hippocampus body,L,125.0,92.52979591836737,163205.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
434,HIP-tail-lh,HIP-tail,Hippocampus tail,subcortex,Hippocampus tail,L,173.0,113.63153061224497,162951.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
435,THA-VPm-lh,THA-VPm,"Thalamus, medial ventro-posterior part",subcortex,Thalamus,L,164.0,117.30387755102035,139834.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
436,THA-VPl-lh,THA-VPl,"Thalamus, lateral ventro-posterior part",subcortex,Thalamus,L,101.0,90.39357142857145,155094.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
437,THA-VAs-lh,THA-VAs,"Thalamus, superior ventro-anterior part",subcortex,Thalamus,L,241.0,138.2363265306123,146915.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
438,THA-DAm-lh,THA-DAm,"Thalamus, medial dorso-anterior part",subcortex,Thalamus,L,169.0,110.05224489795914,179460.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
439,THA-DAl-lh,THA-DAl,"Thalamus, lateral dorso-anterior part",subcortex,Thalamus,L,63.0,61.16061224489797,188220.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
440,PUT-VA-lh,PUT-VA,"Putamen, ventro-anterior part",subcortex,Putamen,L,21.0,25.220816326530606,188162.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
441,PUT-DA-lh,PUT-DA,"Putamen, dorso-anterior part",subcortex,Putamen,L,21.0,40.95173469387755,198735.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
442,PUT-VP-lh,PUT-VP,"Putamen, ventro-posterior part",subcortex,Putamen,L,123.0,95.53795918367348,179116.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
443,PUT-DP-lh,PUT-DP,"Putamen, dorso-posterior part",subcortex,Putamen,L,33.0,51.216224489795934,180595.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
444,CAU-VA-lh,CAU-VA,"Caudate, ventro-anterior part",subcortex,Caudate,L,158.0,107.62795918367352,132334.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
445,CAU-DA-lh,CAU-DA,"Caudate, dorso-anterior part",subcortex,Caudate,L,184.0,114.4979591836736,141018.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
446,CAU-body-lh,CAU-body,Caudate body,subcortex,Caudate body,L,190.0,115.68857142857132,178377.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
447,CAU-tail-lh,CAU-tail,Caudate tail,subcortex,Caudate tail,L,129.0,107.10163265306126,35544.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
448,lAMY-lh,lAMY,"Amygdala, lateral nucleus",subcortex,Amygdala,L,118.0,95.47091836734698,160744.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
449,mAMY-lh,mAMY,"Amygdala, medial nucleus",subcortex,Amygdala,L,178.0,118.51551020408164,12349.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
450,THA-DP-lh,THA-DP,"Thalamus, dorso-posterior part",subcortex,Thalamus,L,279.0,152.88836734693885,14629.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
451,NAc-shell-lh,NAc-shell,"Nucleus Accumbens, shell",subcortex,Nucleus Accumbens,L,18.0,25.43183673469389,188168.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
452,NAc-core-lh,NAc-core,"Nucleus Accumbens, core",subcortex,Nucleus Accumbens,L,88.0,77.2734693877551,178952.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
453,pGP-lh,pGP,"Pallidum, posterior part",subcortex,Pallidum,L,47.0,45.271122448979575,181421.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
454,aGP-lh,aGP,"Pallidum, anterior part",subcortex,Pallidum,L,3.0,1.148061224489796,188200.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
