index,name,base_name,Label Name,network,component,hemisphere,beta1,intercept,pval,adj_r2,quad_beta2,quad_beta1,quad_intercept,quad_pval,quad_adj_r2,f_statistic,pval_quad_vs_linear,pval_adj,quad_pval_adj,pval_quad_vs_linear_adj
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,2.6638989619320047e-06,-0.0005769141721965864,0.029798262270106218,0.07573252436105049,5.962866287045174e-08,-2.248045308214821e-06,-0.0004892673513463219,0.07298851155151834,0.06733415363627027,0.5677746790438021,0.454902833179332,0.058312116683742345,0.10758696183243287,0.6406278808928284
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,2.194966069757852e-06,-0.0005785503539316138,0.052097701499405825,0.057099525316973265,-1.080412450305138e-08,3.084961835083652e-06,-0.000594431091804618,0.15305503972050855,0.037477506679683636,0.021470250174762708,0.8841318394810747,0.09132183969393917,0.19142420945760574,0.9579853344257946
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,1.4818155381972521e-06,-0.00037371395228450626,0.36443488503853116,-0.003309074166490067,1.6502024899715099e-07,-1.211181925922955e-05,-0.0001311544263071503,0.2024489554758774,0.025953400654663006,2.442024223850684,0.12483267396227767,0.4462953495729835,0.24251141368350485,0.29063607168653366
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,1.385146259021932e-06,-0.00046534151536510197,0.35566080600718,-0.002662906847484603,3.081914348610469e-07,-2.4002294607513025e-05,-1.2337906386982681e-05,0.003026671919356644,0.18547342527578792,12.086862261031463,0.0011037890877092441,0.4399727681941682,0.007807437791976797,0.012947686365949845
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,2.9718785609842155e-06,-0.0005495951650811924,0.0016659964275987857,0.1709243907418232,4.6970208064938115e-08,-8.973184537706083e-07,-0.00048055472021139373,0.005510378021684628,0.164438768371152,0.6274242245713781,0.43228159607915106,0.005457147057465072,0.01263490718103445,0.6246300728891567
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,2.932683392209388e-06,-0.0005131625598507506,0.038795564121325336,0.06691512763890783,3.644776554522953e-08,-6.972156727283644e-08,-0.000459588814887268,0.1119051090988801,0.050218403073593376,0.1561820299228365,0.6944842394169382,0.07102091173823268,0.14855239628915662,0.854460283727073
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,8.269233151952714e-06,-0.0006352190473305272,7.092256110480825e-08,0.44588091918008466,-5.999664513524169e-08,1.3211490165838643e-05,-0.0007234067569763241,4.576477148714401e-07,0.43981226431779574,0.48000390791290454,0.49182992352963995,1.533278225789664e-06,6.925735418387794e-06,0.6706480092611569
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,6.846367887963367e-06,-0.0006240095991938778,2.430076372670378e-05,0.2983800189131959,2.1441419941966481e-07,-1.0816121049038948e-05,-0.0003088470243577106,1.1962115696253181e-05,0.3563596781881375,5.323880202786129,0.025487391384350556,0.00015860228894073417,7.870725400143398e-05,0.10835227955657731
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,8.799277236331641e-06,-0.0006990825412563716,4.2215561849533995e-07,0.4041942574531031,1.912596974567219e-07,-6.955846722655175e-06,-0.0004179542443618797,4.880348403152477e-07,0.43827770502034413,3.9124809498380744,0.0538080423039582,5.637019141084833e-06,7.1473489517136265e-06,0.1638121564247556
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,4.3384923315422005e-06,-0.00044006557439912837,0.00236244134032981,0.1596621111597668,1.0180429474173043e-07,-4.047693072605101e-06,-0.0002904257476198165,0.005435367007521251,0.16492596051908825,1.3025657095082117,0.2595269305261823,0.007150322456731559,0.012590084803135958,0.45143764926776536
